type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,34734,0.967016,0.300000,-22.890141,-2.534660,-1.930821,-1.652772,-1.754956,-0.005717,0.000000,469
DATA,34804,1.147352,0.300000,-17.707209,-3.219935,-2.040004,-1.990049,-1.993451,-0.013871,0.000000,470
DATA,34874,0.179917,0.300000,-9.597446,0.456316,-1.438770,-1.434108,-1.672926,-0.016485,0.000000,471
DATA,34944,-0.304432,0.300000,-2.402319,2.296841,-0.858635,-1.198118,-0.860218,-0.018244,0.000000,472
DATA,35014,-0.789556,0.300000,-13.743791,4.140313,-0.644625,-0.651946,-1.214759,-0.020792,0.000000,473
DATA,35084,-0.074641,0.300000,-12.951108,1.423637,-0.591427,-0.735869,-0.890658,-0.022484,0.000000,474
DATA,35154,0.669100,0.300000,-43.743816,-1.402579,-0.362136,-1.255294,-0.266578,-0.017812,0.000000,475
DATA,35224,-0.604706,0.300000,-20.938921,3.437883,0.931443,-0.177299,-0.204233,-0.007989,0.000000,476
DATA,35294,-1.882459,0.300000,14.914768,8.293344,2.299538,2.003726,1.817406,0.005536,0.000000,477
DATA,35364,-0.979834,0.300000,14.365988,4.863369,2.238735,1.848128,1.890829,0.012551,0.000000,478
